1.922062962423428445e+00,-2.629269283227287701e+00,4.947474088577462955e-04
1.999446443806606410e+00,-4.218964931444988409e-01,9.107509068794626924e-06
5.788854381747183808e-01,3.036641016496218093e+00,1.610822613672176912e-04
-1.120616675782167615e+00,1.886812111597328645e+00,3.317057148633651559e-02
-1.605572984485796439e+00,-9.276660369286418018e-01,1.402215810802539431e-05
-1.742133493078231510e+00,-1.537788287334787007e+00,3.643504585767139467e-07
-1.562777863881724905e+00,-5.154546826803443338e-01,7.080822911713226633e-05
-1.087273941793127641e+00,1.592582019988372011e+00,3.673972029967668279e-02
-2.343823691516964125e-01,2.527667483783794466e+00,3.467395217696678245e-02
1.569140703312476237e+00,3.232513163825371016e+00,1.917715938386889424e-09
2.450562593935474709e-01,-8.600457516024562210e-02,2.327928412222076415e-01
-2.597827518255613199e-02,3.854693013985685646e+00,5.314848250512925129e-04
1.214975069820364073e+00,6.111972897523463288e-01,1.169102653013230934e-03
-4.148580693350814030e-01,3.139460418994385549e+00,1.548046044232492292e-02
-1.748281698672645046e+00,3.911807313716685108e+00,1.076568233012924029e-03
7.351559205349436077e-01,-1.861699104365015067e+00,9.187576379650105873e-02
-1.541371418638177726e+00,-2.216738248070096340e+00,2.800839902058603186e-07
-1.549668707880841545e+00,2.237712824265796208e+00,4.670672993166546244e-03
-4.324848158392091690e-01,-3.946690692969252012e+00,1.735957428899844739e-05
-9.939157072835831386e-01,-1.382808164094782022e+00,9.894465765040668694e-04
1.155500113978384924e-01,-3.703277471712702607e+00,1.336968710251182097e-03
-5.736331603448596717e-01,3.173774463152880365e+00,1.888807285020051990e-02
-1.942429874691540270e+00,-1.871907258120584672e+00,6.917940047635461426e-09
-4.955953720158134956e-01,-2.715826559110444904e+00,8.263187287707714169e-04
2.134875565162794864e-01,1.559328783148288267e-01,2.228707391606553345e-01
-1.959579150020269722e-01,-5.478180695829344415e-01,1.818357865214950686e-01
-1.343934736713054967e+00,7.132266512347689158e-01,4.882455120153905877e-03
1.612646844231500509e+00,-2.149905866631159235e+00,3.115635248835095170e-03
-4.114735937527096432e-01,-2.956139307405756256e+00,6.894825824643948005e-04
1.681084734941127312e+00,3.100006584070237992e+00,7.965020737560251311e-10
-1.875703007333055616e+00,-3.350662253574856919e+00,1.189336552393636093e-11
-1.512134568420566261e+00,-3.848392476757934944e+00,1.681049591233928258e-10
-9.702328264580386552e-01,-2.299234224406915494e+00,7.829535411238590695e-05
8.094962597348893674e-01,2.843134310675808685e+00,4.833315229137514140e-05
1.008807498116226498e-02,7.047274268571879219e-02,2.680984931449922892e-01
-2.033832774139900934e-01,2.532648420752558138e+00,3.192756894287101382e-02
7.135691317926382560e-01,3.616663462183269395e+00,5.784303670162206610e-06
-6.744362725832631078e-01,-1.405839425082877625e-02,7.235230708371610808e-02
-1.852291213816244841e+00,2.215452194616607251e+00,6.381577098375463631e-04
1.427944210903140387e+00,-3.413949189834122322e+00,5.686913934852720447e-03
9.237946165966994805e-01,-3.956707525495597011e+00,5.305223143827811176e-03
-9.107167541116223397e-01,1.654729961611567823e+00,6.698168012764822710e-02
-5.244926481988181344e-01,7.245353090144224240e-02,1.291337175581011021e-01
-1.457838162584973674e+00,-9.485506027905579174e-01,5.851007134189375786e-05
-1.011038792403983866e+00,2.186192742939381262e-01,1.948211661933611089e-02
-1.892557422573815096e+00,-3.126417988802129955e+00,3.126810419057240609e-11
1.815678029871552468e+00,3.143314275118024526e+00,9.103763594237152421e-11
-5.410192414462122734e-01,-1.634021220163352162e+00,1.049912475210037013e-02
-1.701254191288861239e+00,-2.660225703095416172e+00,5.169313097707154980e-09
-1.320144928382727567e+00,5.733943157518570644e-01,4.739258715291590381e-03
-1.558066051480215375e+00,2.768499019864560040e+00,4.646906033718191560e-03
-9.724451019338165025e-01,2.479440563775571427e+00,4.055641160220811725e-02
-1.463968480434954866e+00,-6.027035714688029344e-01,1.430138947332862886e-04
1.095737006973784844e-02,1.035694078409479246e-01,2.672615853562730903e-01
-1.136151454114918913e+00,2.434636924483461584e+00,2.760316999750441272e-02
9.023731879471124095e-01,3.993425086939340396e+00,1.642240688763250511e-07
1.023771325714009084e+00,-3.950047894787499736e+00,5.421178787669083191e-03
2.286632424241177297e-01,-3.089649321683824112e+00,1.062866303374391565e-02
-1.455748639577139958e+00,1.528593431353364451e-02,6.515569500587400876e-04
-2.260799721362758419e-01,-2.254623219453888439e-01,2.114843473991176170e-01
8.674641645836573822e-01,2.043956254457697241e+00,4.153630549108487365e-04
1.897801130867355024e+00,5.287795730740576516e-01,1.932256932061868299e-06
1.433230526738725086e+00,1.834129559932177855e+00,4.205900258544485191e-06
9.870248437777071615e-01,-1.939855505223917476e-01,2.151409611418981724e-02
1.785095330308465122e+00,-4.011574254902150471e-02,3.310495857512839242e-05
-1.203539561069040698e+00,2.817143168194014891e+00,1.814799616517188616e-02
1.354025263077873742e+00,3.979019258064333542e+00,7.334157144987894246e-10
-1.604956089271702968e+00,3.814783005371637614e+00,2.106058686301809282e-03
1.729329159159530338e+00,-1.244169715533261389e+00,5.830690974887973868e-04
2.796551605972505961e-01,-3.365165020675390473e+00,6.439572913149160631e-03
-3.910167920206113479e-01,3.251453532297705173e+00,1.151165724644508288e-02
-1.082951226770348718e+00,-1.850609787242079030e+00,1.240833308075459183e-04
7.221821840220536970e-01,-7.078933286812842951e-01,1.015161224274061802e-01
7.792092161457584432e-01,-7.067016908718111168e-01,8.415458383611310045e-02
-1.810181506961975550e+00,3.547893696557331999e+00,1.012802646232049356e-03
-3.001347450622153801e-01,-3.085663918201424494e+00,9.359694139952925117e-04
1.920743976798054753e+00,-6.438558741154025711e-01,3.484234971895914395e-05
-5.238584459505317703e-01,6.496885632170723568e-02,1.287048663836912188e-01
1.061440911535842968e+00,1.882930209962728085e+00,1.354884657585929495e-04
1.241165356620339555e+00,-3.089676024874438376e+00,1.320353223361574353e-02
-5.838244071244167444e-01,4.021391270868779344e-02,1.049806647808957383e-01
1.934022206257121734e+00,3.827929103983830572e+00,2.937755491749129281e-13
-1.046243098096939939e+00,3.570405531107866182e+00,1.038534091508729398e-02
-2.430103896608808434e-01,1.106493495837598928e+00,1.974487816463800782e-01
1.530218675772136994e+00,3.143522141051071195e+00,5.019102322627397936e-09
1.257708948062076448e+00,-1.415772522325347893e+00,1.579973270100254110e-02
-5.971302650322658501e-01,-7.117130278587486814e-01,4.259874569727344074e-02
-9.424452583016011964e-01,3.833440189399532017e+00,6.822661839769689381e-03
1.118466306023934820e+00,3.127042457772838624e+00,7.719745863681035876e-07
1.135095036790901624e+00,3.874592947729343706e+00,2.033254665976737455e-08
1.215029315979053059e+00,2.186126565290762436e+00,1.149331736067978546e-05
1.679659840869712983e+00,-1.219721583133579479e+00,8.379464815072500909e-04
-1.192913886102954901e+00,2.980546930025534280e+00,1.646117568032789968e-02
-1.878025231226548630e+00,6.349193728136839354e-01,5.225399688754743489e-05
-6.083001817717770265e-01,2.546012348096987843e+00,5.308911800141363074e-02
-9.518081185967721680e-01,2.838883774540603255e+00,3.034184300003273799e-02
1.668057240952346199e+00,3.926883505712418732e+00,1.104552840432853313e-11
1.901422946263139124e+00,3.289645240908161128e+00,1.118630921998061006e-11
-1.178004161096181779e+00,-3.948949272843043090e-01,2.456072310760609202e-03
-1.102767862016682532e+00,-2.120065171866686526e+00,4.302485841091267127e-05
1.041412895217957768e+00,2.864736847033206857e-01,7.650211593589798485e-03
-1.502402683190929178e+00,3.685279256283049421e+00,3.437461732354664054e-03
-1.271434374344712293e+00,3.861248327330137009e+00,4.951716603259634190e-03
1.966935934113862583e+00,-9.305967278836408951e-01,4.014384059240281156e-05
1.264757191693028915e+00,-2.274622886683417278e-01,4.109399409329808454e-03
6.562908486373553174e-02,2.957746097348097791e+00,4.739454127523022239e-03
-6.355429487159338642e-01,2.792375573520558873e+00,3.787419550074830332e-02
9.697807445463570986e-01,1.352213786158046105e+00,1.284956815873330559e-03
1.455718467671056171e+00,1.261646258310713087e+00,2.315083291327190920e-05
1.640321163835141149e-01,-3.545261593292117652e+00,2.616970907722739569e-03
1.898645853333134514e+00,1.333761915418696375e-01,6.256173535707450125e-06
1.928445606873144147e+00,8.309584100462945599e-01,4.926077877278411522e-07
9.229177408434239283e-01,-2.091364420425862569e+00,5.705524156327751450e-02
-1.208961836978489579e+00,-1.619705006202919684e+00,8.184849124388082580e-05
1.403890050774899922e+00,-3.431215604216095727e+00,6.046323103709018952e-03
-1.412891320235019510e+00,2.885110676672919539e-02,9.503363531204070229e-04
2.201198765558598502e-01,2.313529758617934640e+00,1.141528225077635683e-02
2.136225951513437415e-01,-8.273969298695353913e-01,2.266737533221260259e-01
1.781088667479028054e+00,-3.413375449885851509e+00,1.249612679106695563e-03
1.261841964964234730e+00,7.053522244645780148e-01,6.445542856028790022e-04
2.082223142715480257e-01,-8.335295715343749023e-01,2.261268929537435246e-01
1.199132416243996690e+00,2.518126306955726257e+00,3.907838983445501791e-06
-5.262898637874169339e-02,1.598061638658647254e+00,1.007395506525891882e-01
-1.345009153185703799e+00,1.190350011931189833e+00,8.215372480031613717e-03
1.478066568897715705e+00,-3.832021241759258956e+00,3.161160196711158745e-03
-1.776192800187888832e+00,-1.079903564336254007e+00,1.282348131292262142e-06
-1.058714919935408005e+00,-1.539391552184735446e+00,3.861355409186017552e-04
1.446702414642293100e+00,-1.088376709165936873e-01,8.477226515794895542e-04
-2.435821568147020777e-01,1.080460905872564048e+00,2.005229879227974632e-01
7.990491025486581300e-01,3.955824140728147142e+00,5.805555369244309650e-07
7.069990173736719896e-01,2.852405790577759781e+00,1.106676723195569904e-04
1.154144109662924578e-02,3.719586900901987292e+00,6.727747173696464397e-04
4.333440313990131187e-01,-1.166752876655011484e+00,1.807525055251240076e-01
1.914964323794742462e+00,2.926432502327891427e-02,6.991707934350149544e-06
-1.626645511185569770e+00,-1.324453481899324991e+00,3.043738326059790870e-06
1.761004405521426452e+00,3.978525090490377281e+00,1.944675993400685484e-12
1.310051780744244887e+00,1.374840123329967412e+00,6.775632699814716721e-05
9.856514726548772920e-01,3.038706722251715675e+00,4.440495748267861801e-06
1.170197519111262352e-01,-2.907970695407369632e+00,1.121965791337146447e-02
1.631255938721565713e+00,-3.602470824522622017e+00,2.282121129334608364e-03
1.831721762667156028e+00,-2.249961327235885378e-01,3.256726225332144399e-05
-1.321774955260882400e+00,-1.719653952817735920e+00,2.001234923053336467e-05
7.068099546632704566e-01,-7.950718063105952638e-01,1.098709870246843828e-01
1.440903326182455313e+00,-3.451370971562347734e+00,5.270225000614565600e-03
9.135209375741881743e-02,2.743475785393340693e+00,7.295099861366308343e-03
1.859639490485538005e+00,9.221616146070257258e-01,8.249065153542057300e-07
4.649645726353592856e-01,1.709009593828580975e+00,1.333215845153318604e-02
-9.510166473146175470e-01,-2.334654723294013579e+00,8.232078627404299670e-05
-8.801811086370836534e-01,1.777632864492497689e-01,3.628063425450077373e-02
-1.099434188696389647e+00,-3.944519618433899311e+00,2.204589777513568684e-08
1.956938020148399460e+00,9.356798951534823772e-01,2.392582409167805066e-07
-8.543042747168918538e-01,-1.838785395252028998e+00,8.322438700933289637e-04
-1.772015040063156466e+00,5.786860495415435679e-01,1.280480124001311516e-04
-1.272150183459448414e+00,3.897963745156802773e+00,4.679134432657685444e-03
-8.102894418416637379e-01,3.091404499256297456e+00,2.457154780026490556e-02
-7.642328246297065419e-01,-3.780661097355451972e+00,1.786938713433172148e-06
-1.470740163781014687e+00,3.225961966490369370e+00,5.654384487842559898e-03
-4.381726641175420767e-01,-3.680879791819108071e+00,4.667638831380004495e-05
1.103940972781819685e+00,3.985344203892460690e+00,1.705141553031202367e-08
1.386660027846510435e+00,3.734460402991518713e+00,1.719129155674405417e-09
1.374898908123808106e+00,-7.556044584132024511e-01,4.192193015597033522e-03
-1.882101510889926388e+00,-2.664981347809575851e+00,3.986298401687450087e-10
-5.589564584482200615e-01,5.966069117404613209e-01,1.523188450041705611e-01
-9.889542831097863917e-01,-3.232140737464259672e-01,9.964315752774557597e-03
-6.177298357592713174e-01,-3.910541731330118509e+00,4.085679256016235758e-06
-8.586923240917512246e-01,3.923842635632663445e+00,5.490070131287538673e-03
-1.919317957858406309e+00,7.393633727773041286e-01,4.339830568627672705e-05
-1.447464085408940448e-01,2.322076599336231340e-01,2.597799885439406875e-01
-1.111057613257047105e+00,8.522680577012424763e-01,2.240391850626059431e-02
7.239991452029714836e-01,-3.904171252573313211e+00,4.966165907390040525e-03
-6.573574697276636236e-01,3.827866729069228313e+00,5.339729406953199094e-03
1.362558011956670256e+00,-3.006229483687614668e+00,9.667808750801634363e-03
1.904763761851936632e+00,7.215183900215800250e-01,9.512735785645097431e-07
-1.648683142543554858e+00,2.707971039764000665e+00,2.897502210766696347e-03
-1.606894433102112885e+00,-1.145522199844918099e+00,6.910823562353279333e-06
1.014433635108408893e+00,1.275044501355443671e+00,1.116328654519320018e-03
-7.165339706332454206e-01,-3.034342275793520116e+00,5.371311907959563632e-05
-1.628244050034026724e+00,-2.534582586226196810e+00,2.420878223581245902e-08
-1.574685956582748680e+00,3.554014144566739475e+00,2.979513275088690582e-03
1.605193541959673009e+00,1.624087790815924137e+00,1.331120968106518934e-06
7.428784350886870058e-01,3.724589902528245844e-01,3.527924049524840816e-02
-1.328278878268930985e+00,2.627094348856049422e+00,1.321089778132367686e-02
-1.569278691756900379e+00,-3.932793340592439790e+00,4.637017475782970033e-11
1.094460034503193402e+00,-1.334793045484849117e+00,3.297585121054672636e-02
1.457935925168373892e+00,-2.366255826045510879e+00,7.771203779004989820e-03
-3.372741067362512446e-01,-3.072995369475206573e-01,1.609741758979923998e-01
1.807816778680058967e+00,2.000536818640165748e+00,2.430781652667333329e-08
-8.006804546592078964e-01,-9.149539204488190691e-01,1.056746844892186322e-02
-7.262644723644249289e-01,-2.816927916371816387e+00,1.069268527916016303e-04
1.451926921232168599e+00,3.050558361373695959e+00,2.157475168433439519e-08
-1.592572406172600097e+00,-5.979587609425891515e-01,4.219724313307511771e-05
-7.272810309683777064e-01,2.880519400184394563e+00,3.379440169933727728e-02
8.713140895535906871e-01,-1.624959813434466049e+00,7.493963745519634234e-02
4.219197373479630642e-01,-1.954378503225633779e+00,1.022262911202388436e-01
-7.813024211935011287e-01,-3.504511569893774769e+00,4.871285204326268157e-06
-2.062787284431313317e-01,-2.982953179237600061e+00,2.183118261883499212e-03
-1.253132384986080261e+00,-1.535417276607451420e+00,7.058442535478406954e-05
1.657550669401236743e+00,2.178001211207329035e+00,7.904445503202168258e-08
8.083013021845260049e-01,-1.789499348816626423e+00,8.326416441187262096e-02
1.409295076596261964e-02,3.366369276674945787e+00,1.953624794780702348e-03
-1.147818766212656882e+00,1.463483130615264471e+00,2.744995584255122481e-02
-1.882450309357955653e+00,2.925390938070558278e+00,7.185577836789471332e-04
4.944787786132169849e-01,-1.626067669910118418e+00,1.358645886451843587e-01
1.182856565585459041e+00,2.054355230947675359e+00,2.514860432639185681e-05
7.743824223227022685e-01,2.902060966126710717e+00,5.295067392259905420e-05
1.467431098790278998e+00,-7.087585982032269527e-01,2.039802860612051089e-03
1.410717418244488819e+00,2.001195993613180235e+00,2.906963111713208506e-06
-3.674125115306869915e-02,3.974704093776540326e+00,3.786535447982765953e-04
1.539253113468573630e+00,4.590440653927876369e-01,1.028631243035740199e-04
1.685436984262036919e+00,-9.431629730754664820e-01,5.316276757501448708e-04
3.121559308256789400e-01,1.615559917304575599e+00,3.237419129884311353e-02
5.370284096313473476e-01,2.149463357152551879e+00,3.132011260939242953e-03
9.511753626088585989e-01,4.405396189812762486e-01,1.025785126937807205e-02
1.174597135810442339e-01,2.387390581078230767e+00,1.506036613973572857e-02
-2.774658899972459736e-01,8.864392272982755117e-01,2.190788351965298753e-01
-7.328680049343123670e-01,2.080308099830077140e-01,7.077332817983182645e-02
-9.790995703501792491e-01,-3.133513421380984987e+00,3.230360862494769024e-06
4.721738486066033857e-01,-1.484934002478466297e-01,1.557899012970664354e-01
9.708704088003554666e-01,2.142698410103598405e+00,1.303159018611814532e-04
-9.518032747645164271e-01,1.186893542895931297e+00,5.550790585765789931e-02
6.606065006924572991e-01,2.855889479486538818e+00,1.583869401103697846e-04
3.592429871798490382e-01,-2.736998262380717861e+00,3.057557450089451456e-02
-1.526658548931882908e+00,3.466445676705761869e+00,3.841944758829281444e-03
-7.657801143995968118e-02,-7.842811832520020232e-01,1.865358262541735590e-01
7.296307947792670667e-01,-2.708315645964332496e+00,4.265546034548741566e-02
1.517356047553992227e+00,2.032670624296611273e+00,7.768366951717862642e-07
-1.021489703933924353e+00,2.973654917923065355e-01,2.027864865077330658e-02
9.143574468584914072e-02,2.156037759767640338e+00,2.703308100720720406e-02
1.894474291870347660e+00,1.371493821843102978e+00,1.033353725217184871e-07
-1.956350191657311832e+00,-1.037079070081996512e+00,1.666311786663694112e-07
-1.435324035816499144e+00,-3.675477576954925496e+00,1.219063001460843615e-09
8.946004516376957483e-01,6.457164504785017911e-01,1.001686910643360962e-02
1.697369771704984043e+00,3.268079796511966784e+00,2.663115365326256198e-10
1.372888179825404897e+00,2.026656384367370833e+00,3.983791793029143928e-06
-1.191861385195142731e+00,-1.244115907695294787e+00,2.877864251575893632e-04
-1.191169050926452311e+00,2.432694212502784836e+00,2.320093459346248693e-02
3.876126908229693413e-03,-2.668185302331656850e+00,1.291552081055697375e-02
-1.399788038391704958e+00,1.541214763466130400e+00,7.849450761727114548e-03
-7.589037024426881217e-02,6.440343459710273777e-02,2.660112632168677438e-01
1.006734353173898810e+00,1.208160261425810234e-01,1.241645416186080986e-02
5.400111026549105908e-01,-6.929545468581599366e-01,1.624538697556953959e-01
-9.155485153924147745e-01,-6.519805488620571410e-01,8.713990794417959818e-03
1.251537003274257653e+00,2.044874545330388926e+00,1.318586346293831944e-05
-1.845411408933863129e+00,-2.790314889110212526e+00,3.632251156727598990e-10
-1.978860446712942256e-01,3.799820942491827225e-02,2.429923160718729658e-01
-9.936421084617652610e-02,8.689199513097030092e-01,2.140782067629009577e-01
-1.121360708422528329e+00,2.110415789595997182e+00,3.226710111962014654e-02
1.042435676768621811e+00,-3.016994639431335834e+00,2.180053210010067521e-02
-3.372397991513622628e-01,-7.985368376941588409e-01,1.006701312288866418e-01
7.633760189479321667e-02,2.239212220648519214e+00,2.416867397903040005e-02
1.127093438099492140e+00,-6.149128122433911159e-01,1.633465207074923098e-02
-1.236884178059900918e+00,1.902975549187543969e+00,2.078473328252418081e-02
-6.887307718733404194e-01,-4.549055706004345723e-02,6.627801557078658035e-02
7.944340547792960727e-01,2.242643530144833974e+00,4.028890552383940162e-04
1.036615972865904123e+00,2.004820616781548104e+00,1.145347929102440799e-04
8.590867777471475897e-01,-3.574187848937116385e+00,1.099776104237386830e-02
5.539075207932073752e-01,3.764075457249253631e+00,1.313554209865645635e-05
2.891443011013983266e-01,-3.625970272805361105e-01,2.326064309386481899e-01
1.298396985840937212e+00,8.256404450301717546e-01,3.515257184631363080e-04
-1.420501192682698477e+00,2.499694866279286387e+00,9.246643401266111187e-03
-9.280956217272455788e-01,1.037400852013250052e+00,5.728085845217947836e-02
-1.537755424087422718e+00,-3.884600675372062106e+00,9.567263365872924117e-11
2.735989265228533363e-01,-1.630742373944798373e+00,1.314451772361110715e-01
-6.238249863490739067e-01,3.515589332748273677e+00,1.016607337586707474e-02
-1.233452822440273433e+00,-1.384549399615076837e+00,1.335436704230729787e-04
3.086193674875454818e-01,-9.433949335254245838e-01,2.121217894838543783e-01
3.406453852857427300e-01,-3.741713808654232309e+00,2.956248767994681167e-03
1.798925554055506026e+00,1.512556140976862196e+00,1.996567835369552347e-07
1.383004354481642828e-01,2.695967262987277735e-01,2.340948318800311345e-01
-1.836407828289656763e+00,3.373971344693607044e+00,9.343240964054787007e-04
-5.459297705278411961e-01,-2.579126889775692710e+00,8.877863141855612487e-04
7.805729874368512178e-01,-1.324191454339772811e+00,9.742351027379687889e-02
9.071199428341865101e-01,-3.683439164002428434e+00,9.045965659802210693e-03
-5.346997268710378393e-01,3.412849057817619602e+00,1.094679569790545440e-02
-1.861505785752578745e+00,1.576208739871304942e+00,3.076021672124440594e-04
-1.041786985368259977e+00,-3.950859764106567695e+00,4.208761676843606799e-08
-3.468615615040850919e-01,-2.238529892065032278e+00,7.346552506754797096e-03
-1.834743862717509444e+00,2.621212077095906423e+00,9.071792595988450612e-04
-1.268417743891605554e+00,-2.897892983407467149e+00,3.889239820142734679e-07
1.164972676605729340e+00,9.242369709694555624e-01,8.293901874008855531e-04
1.918458852795125846e+00,3.444685759059140651e+00,3.583428186468078022e-12
-2.453313243637791352e-01,-2.491745476126308034e+00,6.610256324419502665e-03
-1.166270697632914910e+00,-1.816510102932380022e+00,6.508178679427885360e-05
1.480718403934244254e+00,-1.325230147209049747e+00,3.978996148127488842e-03
-9.258631591491162105e-01,-2.516810335048886849e+00,5.513220046591730357e-05
-9.893939309521004866e-01,1.169663518790670764e+00,4.769481973629829952e-02
3.689538499559610329e-01,1.135727916560616890e+00,5.765254286797044658e-02
-1.130595229344579788e+00,1.595908198928724708e+00,3.083743886258252451e-02
2.554906487068886456e-01,-1.905171907267440901e+00,9.445023492071408233e-02
-9.115920842610876207e-01,2.451752327486342864e-01,3.358322925845610291e-02
-1.240887285627824355e+00,2.129460962623872966e+00,2.063198613128141429e-02
-1.813674188695782785e+00,3.765230825579131135e-01,5.564641582207702973e-05
1.259850906359616385e+00,-2.842374423482317169e+00,1.507538214949469789e-02
1.246729760086025429e+00,1.283255315156746512e+00,1.592232573047792389e-04
1.551040061903733225e+00,3.722546677535057746e+00,1.919769919522529001e-10
1.699713212503753290e+00,1.837881483101408087e+00,1.897366470619697148e-07
1.058608092269395229e+00,2.383699602352935543e+00,2.606696544975774802e-05
3.994389818067918263e-01,-2.439189929015948444e+00,5.356772973715479697e-02
-9.950926052117159415e-01,1.351028238544573767e+00,4.959683576791105303e-02
-7.046261317322333184e-02,2.629720697394217765e-01,2.643931118908108280e-01
1.766886860700249695e+00,1.097293608155072597e+00,1.345994484195378536e-06
4.656413909151964070e-01,1.376749951113386494e+00,2.571693444703297693e-02
4.333758663645124187e-01,2.843983636385962299e+00,8.445528910510832201e-04
-5.550588060769183762e-01,-3.777416668990339232e+00,1.232690935396245816e-05
1.761556102619219466e+00,1.595644045262048394e+00,2.299192119260806097e-07
-1.447618508979655161e+00,1.663831001241041108e+00,6.435183690288006145e-03
-1.581303918411558485e-01,1.124388457092347693e+00,1.878276141445639758e-01
1.800127288322067809e+00,-2.315510039035620693e+00,9.931276794904371225e-04
4.142331763702133962e-01,2.934786410355267883e+00,7.236605082409071441e-04
1.492706616306838985e+00,3.068458802615229075e+00,1.177059641437342653e-08
3.931420330514430184e-01,-2.333373597549969425e+00,6.219468768369304512e-02
1.939227243304440407e+00,1.556080925123621839e+00,2.758121329060286174e-08
5.480049782026621408e-01,-2.988533653445648142e+00,2.575590998712379287e-02
1.922855903910252184e+00,9.360998178967632199e-01,3.648238824623592411e-07
-1.626673555996075216e+00,-3.985697408383857443e+00,1.469680606339459503e-11
4.130862424574610614e-02,1.267160256749306768e+00,1.248334841513926013e-01
-1.040849249814992383e-01,3.526551312869857568e+00,2.134542782699520337e-03
